,Total sqft,price,bhk,location_weight,housing_type_IndependentFloor,housing_type_IndependentHouse,housing_type_StudioApartment,housing_type_Villa,type_RK
2351,640,60.0,1,3.6308651857781338,0,0,0,0,0
2352,370,36.62,1,1.39896883113687,0,0,0,0,0
2353,685,69.29,3,1.39896883113687,0,0,0,0,0
2354,788,73.7,3,1.39896883113687,0,0,0,0,0
2355,850,63.0,2,3.6308651857781338,0,0,0,0,0
2356,483,48.79,2,1.39896883113687,0,0,0,0,0
2357,352,34.83,1,1.39896883113687,0,0,0,0,0
2358,497,50.21,2,1.39896883113687,0,0,0,0,0
2359,382,37.8,1,1.39896883113687,0,0,0,0,0
2360,499,50.4,2,1.39896883113687,0,0,0,0,0
2361,380,37.58,1,1.39896883113687,0,0,0,0,0
2362,398,39.37,1,1.39896883113687,0,0,0,0,0
2363,381,37.69,1,1.39896883113687,0,0,0,0,0
2364,1470,746.0,3,18.599644635266014,0,0,0,0,0
2365,737,373.0,2,18.599644635266014,0,0,0,0,0
2366,1474,746.0,3,18.599644635266014,0,0,0,0,0
2367,735,373.0,2,18.599644635266014,0,0,0,0,0
2368,676,319.0,2,18.599644635266014,0,0,0,0,0
2369,539,118.0,2,3.8842194205412137,0,0,0,0,0
2370,1352,640.0,3,18.599644635266014,0,0,0,0,0
2371,444,99.0,1,3.8842194205412137,0,0,0,0,0
2372,1385,640.0,3,18.599644635266014,0,0,0,0,0
2373,558,123.0,2,3.8842194205412137,0,0,0,0,0
2374,512,113.99999999999999,2,3.8842194205412137,0,0,0,0,0
2375,679,319.0,2,18.599644635266014,0,0,0,0,0
2376,439,98.0,1,3.8842194205412137,0,0,0,0,0
2377,1503,93.0,2,1.9856358259400086,0,0,0,0,0
2378,1180,68.0,3,1.7708119425031927,0,0,0,0,0
2379,682,35.0,1,1.4075111733706893,0,0,0,0,0
2380,1180,68.0,3,1.7708119425031927,0,0,0,0,0
2381,682,35.0,1,1.4075111733706893,0,0,0,0,0
2382,1098,61.0,2,1.7708119425031927,0,0,0,0,0
2383,585,34.0,1,1.9856358259400086,0,0,0,0,0
2384,981,47.0,2,1.7708119425031927,0,0,0,0,0
2385,1503,87.0,2,1.7708119425031927,0,0,0,0,0
2386,1044,59.0,2,1.7708119425031927,0,0,0,0,0
2387,864,49.0,2,1.7708119425031927,0,0,0,0,0
2388,1098,70.0,3,1.7708119425031927,0,0,0,0,0
2389,1699,130.0,3,1.7708119425031927,0,0,0,0,0
2390,1699,125.0,3,1.7708119425031927,0,0,0,0,0
2391,881,45.0,2,1.7708119425031927,0,0,0,0,0
2392,1098,76.0,3,0.991921239700342,0,0,0,0,0
2393,1000,90.0,2,3.6824055217444194,0,0,0,0,0
2394,648,43.5,1,0.991921239700342,0,0,0,0,0
2395,650,45.0,1,3.6824055217444194,0,0,0,0,0
2396,967,326.0,3,8.641676233810463,0,0,0,0,0
2397,639,215.0,2,8.641676233810463,0,0,0,0,0
2398,938,316.0,3,8.641676233810463,0,0,0,0,0
2399,532,179.0,2,8.641676233810463,0,0,0,0,0
2400,605,250.0,2,9.791708358348343,0,0,0,0,0
2401,747,334.0,2,9.791708358348343,0,0,0,0,0
2402,958,323.0,3,8.641676233810463,0,0,0,0,0
2403,781,336.0,2,9.791708358348343,0,0,0,0,0
2404,662,223.0,2,8.641676233810463,0,0,0,0,0
2405,812,389.0,2,9.791708358348343,0,0,0,0,0
2406,1194,401.99999999999994,3,8.641676233810463,0,0,0,0,0
2407,644,272.0,2,9.791708358348343,0,0,0,0,0
2408,602,202.99999999999997,2,8.641676233810463,0,0,0,0,0
2409,611,268.0,2,9.791708358348343,0,0,0,0,0
2410,673,181.0,2,9.396920203404093,0,0,0,0,0
2411,1334,448.00000000000006,3,8.641676233810463,0,0,0,0,0
2412,821,392.0,2,9.791708358348343,0,0,0,0,0
2413,965,262.0,3,9.396920203404093,0,0,0,0,0
2414,698,235.0,2,8.641676233810463,0,0,0,0,0
2415,715,27.0,2,0.991921239700342,0,0,0,0,0
2416,495,18.8,1,0.991921239700342,0,0,0,0,0
2417,930,55.8,2,1.7708119425031927,0,0,0,0,0
2418,635,37.62,1,1.7708119425031927,0,0,0,0,0
2419,662,33.0,1,1.7708119425031927,0,0,0,0,0
2420,410,20.5,1,1.7708119425031927,0,0,1,0,1
2421,620,24.8,1,1.7708119425031927,0,0,0,0,0
2422,400,16.0,1,1.7708119425031927,0,0,1,0,1
2423,800,31.99,2,1.7708119425031927,0,0,0,0,0
2424,480,22.0,1,1.7708119425031927,0,0,0,0,0
2425,725,33.0,2,1.7708119425031927,0,0,0,0,0
2426,515,20.6,1,1.7708119425031927,0,0,0,0,0
2427,350,14.0,1,1.7708119425031927,0,0,1,0,1
2428,495,18.32,1,1.7708119425031927,0,0,0,0,0
2429,510,30.6,1,0.9759397305049697,0,0,0,0,0
2430,570,31.35,1,0.991921239700342,0,0,0,0,0
2431,415,18.5,1,1.7708119425031927,0,0,1,0,1
2432,515,20.6,1,0.991921239700342,0,0,0,0,0
2433,710,28.4,2,0.991921239700342,0,0,0,0,0
2434,545,21.8,1,0.991921239700342,0,0,0,0,0
2435,629,31.45,1,1.7708119425031927,0,0,0,0,0
2436,830,34.86,2,1.7708119425031927,0,0,0,0,0
2437,310,12.0,1,0.991921239700342,0,0,0,0,0
2438,770,28.99,2,0.991921239700342,0,0,0,0,0
2439,540,21.0,1,0.991921239700342,0,0,0,0,0
2440,615,27.0,1,1.7708119425031927,0,0,0,0,0
2441,570,35.0,1,0.991921239700342,0,0,0,0,0
2442,575,22.0,1,1.7708119425031927,0,0,0,0,0
2443,795,36.0,2,1.7708119425031927,0,0,0,0,0
2444,510,21.0,1,0.991921239700342,0,0,0,0,0
2445,320,20.0,1,0.9759397305049697,0,0,0,0,0
2446,1300,450.0,3,9.762524181175372,0,0,0,0,0
2447,1155,110.00000000000001,2,2.948147884164289,0,0,0,0,0
2448,1155,107.0,2,2.948147884164289,0,0,0,0,0
2449,604,23.1,1,2.948147884164289,0,0,0,0,0
2450,1086,41.53,3,2.948147884164289,0,0,0,0,0
2451,851,32.56,2,2.948147884164289,0,0,0,0,0
2452,1155,105.0,2,2.948147884164289,0,0,0,0,0
2453,788,80.0,1,2.948147884164289,0,0,0,0,0
2454,788,75.0,1,2.948147884164289,0,0,0,0,0
2455,1025,50.0,2,1.1838134626807832,0,0,0,0,0
2456,331,33.99,1,1.39896883113687,0,0,0,0,0
2457,512,43.99,2,1.39896883113687,0,0,0,0,0
2458,650,130.0,1,8.690312226551617,0,0,0,0,0
2459,499,56.13,2,1.39896883113687,0,0,0,0,0
2460,347,38.0,1,1.39896883113687,0,0,0,0,0
2461,498,56.0,2,1.39896883113687,0,0,0,0,0
2462,1470,290.0,3,8.690312226551617,0,0,0,0,0
2463,373,40.84,1,1.39896883113687,0,0,0,0,0
2464,455,85.0,1,3.6308651857781338,0,0,0,0,0
2465,600,44.0,1,1.6743379360949904,0,0,0,0,0
2466,700,78.0,1,2.5088386365152426,0,0,0,0,0
2467,1100,128.0,2,2.5088386365152426,0,0,0,0,0
2468,945,85.0,2,2.5088386365152426,0,0,0,0,0
2469,675,69.0,1,2.5088386365152426,0,0,0,0,0
2470,950,96.0,2,2.5088386365152426,0,0,0,0,0
2471,690,135.0,1,6.74420594385617,0,0,0,0,0
2472,1287,379.0,3,17.291551401429096,0,0,0,0,0
2473,575,90.0,1,17.291551401429096,0,0,0,0,0
2474,2600,600.0,5,17.291551401429096,0,0,0,0,0
2475,1050,147.0,2,6.74420594385617,0,0,0,0,0
2476,600,97.0,1,6.74420594385617,0,0,0,0,0
2477,1100,240.0,3,17.291551401429096,0,0,0,0,0
2478,1000,204.99999999999997,2,17.291551401429096,0,0,0,0,0
2479,1200,245.00000000000003,3,6.74420594385617,0,0,0,0,0
2480,1100,240.0,3,17.291551401429096,0,0,0,0,0
2481,1000,204.99999999999997,2,17.291551401429096,0,0,0,0,0
2482,1200,245.00000000000003,3,6.74420594385617,0,0,0,0,0
2483,1000,180.0,2,6.74420594385617,0,0,0,0,0
2484,1900,320.0,3,6.74420594385617,0,0,0,0,0
2485,1050,199.0,2,6.74420594385617,0,0,0,0,0
2486,1050,220.00000000000003,2,6.74420594385617,0,0,0,0,0
2487,1050,190.0,2,6.74420594385617,0,0,0,0,0
2488,2200,420.0,3,6.74420594385617,0,0,0,0,0
2489,1050,210.0,2,17.291551401429096,0,0,0,0,0
2490,1800,300.0,3,6.74420594385617,0,0,0,0,0
2491,1000,190.0,2,6.74420594385617,0,0,0,0,0
2492,1700,310.0,3,17.291551401429096,0,0,0,0,0
2493,1050,235.0,2,6.74420594385617,0,0,0,0,0
2494,2000,450.0,4,6.74420594385617,0,0,0,0,0
2495,600,55.0,1,3.6308651857781338,0,0,0,0,0
2496,800,110.00000000000001,2,3.6308651857781338,0,0,0,0,0
2497,785,199.0,3,4.063829602109092,0,0,0,0,0
2498,787,209.0,3,4.063829602109092,0,0,0,0,0
2499,570,151.0,2,4.063829602109092,0,0,0,0,0
2500,578,156.0,2,4.063829602109092,0,0,0,0,0
2501,398,105.0,1,4.063829602109092,0,0,0,0,0
2502,577,68.75,2,1.2583704068595,0,0,0,0,0
2503,424,48.5,1,1.2583704068595,0,0,0,0,0
2504,595,70.5,2,1.2583704068595,0,0,0,0,0
2505,602,73.0,2,1.2583704068595,0,0,0,0,0
2506,700,77.25,3,1.2583704068595,0,0,0,0,0
2507,3250,1450.0,4,30.758455073043827,0,0,0,0,0
2508,1250,400.0,2,13.247948769261559,0,0,0,0,0
2509,1515,165.0,3,4.558281067931539,0,0,0,0,0
2510,1215,125.0,2,4.558281067931539,0,0,0,0,0
2511,1215,125.0,2,4.558281067931539,0,0,0,0,0
2512,419,29.89,1,1.2583704068595,0,0,0,0,0
2513,585,42.5,2,1.2583704068595,0,0,0,0,0
2514,1600,235.0,3,1.1215718554613257,0,0,0,0,0
2515,608,82.0,1,3.0418250950570345,0,0,0,0,0
2516,620,62.0,1,2.5088386365152426,0,0,0,0,0
2517,950,70.0,1,2.5088386365152426,0,0,0,0,0
2518,650,60.0,1,2.5088386365152426,0,0,0,0,0
2519,415,60.0,1,4.55273163898339,0,0,1,0,1
2520,1445,140.0,2,8.641676233810463,0,0,0,0,0
2521,1290,210.0,2,6.74420594385617,0,0,0,0,0
2522,1566,250.0,2,17.291551401429096,0,0,0,0,0
2523,550,81.0,1,3.9654561967950004,0,0,0,0,0
2524,854,158.0,2,4.063829602109092,0,0,0,0,0
2525,1048,248.0,2,4.063829602109092,0,0,0,0,0
2526,1596,381.0,3,4.063829602109092,0,0,0,0,0
2527,210,31.5,1,4.063829602109092,0,0,0,0,0
2528,450,51.0,1,3.9654561967950004,0,0,0,0,0
2529,900,145.0,2,4.063829602109092,0,0,0,0,0
2530,550,79.0,1,3.9654561967950004,0,0,0,0,0
2531,900,200.0,2,4.063829602109092,0,0,0,0,0
2532,350,50.0,1,4.063829602109092,0,0,0,0,0
2533,220,30.5,1,4.063829602109092,0,0,0,0,0
2534,350,52.0,1,4.063829602109092,0,0,0,0,0
2535,410,51.5,1,4.063829602109092,0,0,0,0,0
2536,300,57.0,1,4.063829602109092,0,0,0,0,0
2537,200,31.0,1,8.437249849909946,0,0,1,0,1
2538,350,50.0,1,1.1215718554613257,0,0,0,0,0
2539,450,74.0,1,3.9654561967950004,0,0,0,0,0
2540,1600,130.0,3,4.558281067931539,0,0,0,0,0
2541,880,110.00000000000001,2,3.479587752651591,0,0,0,0,0
2542,570,83.0,1,3.479587752651591,0,0,0,0,0
2543,1120,170.0,2,3.479587752651591,0,0,0,0,0
2544,405,90.0,1,3.479587752651591,0,0,0,0,0
2545,530,78.0,1,3.479587752651591,0,0,0,0,0
2546,530,76.0,1,3.479587752651591,0,0,0,0,0
2547,608,82.0,1,3.0418250950570345,0,0,0,0,0
2548,620,62.0,1,2.5088386365152426,0,0,0,0,0
2549,950,70.0,1,2.5088386365152426,0,0,0,0,0
2550,650,60.0,1,2.5088386365152426,0,0,0,0,0
2551,415,60.0,1,4.55273163898339,0,0,1,0,1
2552,1445,140.0,2,8.641676233810463,0,0,0,0,0
2553,1290,210.0,2,6.74420594385617,0,0,0,0,0
2554,1566,250.0,2,17.291551401429096,0,0,0,0,0
2555,550,81.0,1,3.9654561967950004,0,0,0,0,0
2556,854,158.0,2,4.063829602109092,0,0,0,0,0
2557,1048,248.0,2,4.063829602109092,0,0,0,0,0
2558,1596,381.0,3,4.063829602109092,0,0,0,0,0
2559,210,31.5,1,4.063829602109092,0,0,0,0,0
2560,450,51.0,1,3.9654561967950004,0,0,0,0,0
2561,900,145.0,2,4.063829602109092,0,0,0,0,0
2562,550,79.0,1,3.9654561967950004,0,0,0,0,0
2563,900,200.0,2,4.063829602109092,0,0,0,0,0
2564,350,50.0,1,4.063829602109092,0,0,0,0,0
2565,220,30.5,1,4.063829602109092,0,0,0,0,0
2566,350,52.0,1,4.063829602109092,0,0,0,0,0
2567,410,51.5,1,4.063829602109092,0,0,0,0,0
2568,300,57.0,1,4.063829602109092,0,0,0,0,0
2569,200,31.0,1,8.437249849909946,0,0,1,0,1
2570,350,50.0,1,1.1215718554613257,0,0,0,0,0
2571,450,74.0,1,3.9654561967950004,0,0,0,0,0
2572,225,35.0,1,8.437249849909946,0,0,1,0,1
2573,900,200.0,2,4.063829602109092,0,0,0,0,0
2574,1051,192.0,2,6.149800991706135,0,0,0,0,0
2575,1550,243.00000000000003,3,6.149800991706135,0,0,0,0,0
2576,420,51.0,1,4.063829602109092,0,0,0,0,0
2577,600,33.0,1,1.5576012274031088,0,0,0,0,0
2578,898,52.0,2,1.5576012274031088,0,0,0,0,0
2579,1225,206.0,2,1.1215718554613257,0,0,0,0,0
2580,680,65.0,1,2.5088386365152426,0,0,0,0,0
2581,1000,102.0,2,2.5088386365152426,0,0,0,0,0
2582,910,88.0,2,2.5088386365152426,0,0,0,0,0
2583,910,98.0,2,2.5088386365152426,0,0,0,0,0
2584,800,70.0,1,2.5088386365152426,0,0,0,0,0
2585,1000,95.0,2,2.5088386365152426,0,0,0,0,0
2586,725,42.0,1,1.39896883113687,0,0,0,0,0
2587,725,41.0,1,1.39896883113687,0,0,0,0,0
2588,725,40.0,1,1.39896883113687,0,0,0,0,0
2589,850,92.0,2,2.5088386365152426,0,0,0,0,0
2590,550,26.1,1,1.234674137816023,0,0,0,0,0
2591,675,65.0,1,2.5088386365152426,0,0,0,0,0
2592,1995,440.00000000000006,3,17.291551401429096,0,0,0,0,0
2593,2800,580.0,4,17.291551401429096,0,0,0,0,0
2594,715,155.0,1,17.291551401429096,0,0,0,0,0
2595,1000,91.0,2,2.5088386365152426,0,0,0,0,0
2596,595,115.99999999999999,2,4.558281067931539,0,0,0,0,0
2597,1271,242.0,4,4.558281067931539,0,0,0,0,0
2598,860,163.0,3,4.558281067931539,0,0,0,0,0
2599,635,121.0,2,4.558281067931539,0,0,0,0,0
2600,980,220.00000000000003,2,4.68917582433518,0,0,0,0,0
2601,586,45.03,2,1.39896883113687,0,0,0,0,0
2602,445,34.14,1,1.39896883113687,0,0,0,0,0
2603,692,53.0,2,1.39896883113687,0,0,0,0,0
2604,487,36.99,1,1.39896883113687,0,0,0,0,0
2605,1285,89.0,3,1.39896883113687,0,0,0,0,0
2606,1285,87.85,3,1.39896883113687,0,0,0,0,0
2607,1690,395.0,3,17.291551401429096,0,0,0,0,0
2608,980,58.0,2,1.39896883113687,0,0,0,0,0
2609,980,57.0,2,1.39896883113687,0,0,0,0,0
2610,730,42.0,1,1.39896883113687,0,0,0,0,0
2611,730,41.5,1,1.39896883113687,0,0,0,0,0
2612,730,41.0,1,1.39896883113687,0,0,0,0,0
2613,980,52.0,2,1.39896883113687,0,0,0,0,0
2614,980,51.5,2,1.39896883113687,0,0,0,0,0
2615,715,39.5,1,1.39896883113687,0,0,0,0,0
2616,715,39.0,1,1.39896883113687,0,0,0,0,0
2617,715,38.5,1,1.39896883113687,0,0,0,0,0
2618,1390,260.0,3,6.74420594385617,0,0,0,0,0
2619,1075,70.0,2,1.39896883113687,0,0,0,0,0
2620,745,49.0,1,1.39896883113687,0,0,0,0,0
2621,745,48.5,1,1.39896883113687,0,0,0,0,0
2622,1075,68.5,2,1.39896883113687,0,0,0,0,0
2623,745,48.0,1,1.39896883113687,0,0,0,0,0
2624,600,88.0,1,4.063829602109092,0,0,0,0,0
2625,600,90.0,1,4.063829602109092,0,0,0,0,0
2626,200,30.0,1,8.437249849909946,0,0,1,0,1
2627,225,33.0,1,8.437249849909946,0,0,1,0,1
2628,410,51.0,1,4.063829602109092,0,0,0,0,0
2629,225,31.0,1,8.437249849909946,0,0,1,0,1
2630,900,145.0,2,3.9654561967950004,0,0,0,0,0
2631,225,34.0,1,8.437249849909946,0,0,1,0,1
2632,225,29.5,1,4.063829602109092,0,0,0,0,0
2633,395,53.0,1,3.9654561967950004,0,0,0,0,0
2634,1395,225.0,2,6.74420594385617,0,0,0,0,0
2635,1100,70.0,2,1.5576012274031088,0,0,0,0,0
2636,600,98.0,1,4.063829602109092,0,0,0,0,0
2637,852,155.0,2,4.063829602109092,0,0,0,0,0
2638,600,88.0,1,3.9654561967950004,0,0,0,0,0
2639,650,92.0,1,4.063829602109092,0,0,0,0,0
2640,450,50.0,1,4.063829602109092,0,0,0,0,0
2641,550,90.0,1,3.9654561967950004,0,0,0,0,0
2642,550,91.0,1,3.9654561967950004,0,0,0,0,0
2643,538,52.0,2,2.2568874658128215,0,0,0,0,0
2644,387,37.5,1,2.2568874658128215,0,0,0,0,0
2645,482,48.0,2,2.2568874658128215,0,0,0,0,0
2646,225,30.0,1,0.9072109932626242,0,0,0,0,0
2647,225,30.0,1,0.9072109932626242,0,0,0,0,0
2648,225,31.5,1,8.437249849909946,0,0,1,0,1
2649,225,30.0,1,4.063829602109092,0,0,1,0,1
2650,300,55.0,1,4.063829602109092,0,0,0,0,0
2651,650,88.0,1,4.063829602109092,0,0,0,0,0
2652,350,52.0,1,4.063829602109092,0,0,0,0,0
2653,600,92.0,1,4.063829602109092,0,0,0,0,0
2654,300,38.0,1,3.9654561967950004,0,0,0,0,0
2655,370,50.0,1,3.9654561967950004,0,0,0,0,0
2656,200,29.0,1,4.063829602109092,0,0,0,0,0
2657,850,135.0,2,4.063829602109092,0,0,0,0,0
2658,865,138.0,2,4.063829602109092,0,0,0,0,0
2659,340,44.0,1,3.9654561967950004,0,0,1,0,1
2660,890,165.0,2,4.063829602109092,0,0,0,0,0
2661,650,92.0,1,4.063829602109092,0,0,0,0,0
2662,620,90.0,1,4.063829602109092,0,0,0,0,0
2663,250,30.0,1,4.063829602109092,0,0,1,0,1
2664,400,55.0,1,4.063829602109092,0,0,0,0,0
2665,370,58.0,1,4.063829602109092,0,0,0,0,0
2666,450,70.0,1,4.063829602109092,0,0,0,0,0
2667,625,89.0,1,4.063829602109092,0,0,0,0,0
2668,1480,280.0,3,6.74420594385617,0,0,0,0,0
2669,780,25.0,1,1.1921152691614971,0,0,0,0,0
2670,610,34.0,1,1.1838134626807832,0,0,0,0,0
2671,750,92.0,2,3.6308651857781338,0,0,0,0,0
2672,1440,535.0,3,8.437249849909946,0,0,0,0,0
2673,1440,430.0,3,8.437249849909946,0,0,0,0,0
2674,1020,140.0,2,3.359460120516756,0,0,0,0,0
2675,1390,280.0,2,17.291551401429096,0,0,0,0,0
2676,1400,240.0,2,17.291551401429096,0,0,0,0,0
2677,1200,165.0,2,6.113112311831544,0,0,0,0,0
2678,1350,210.0,2,6.234852022324505,0,0,0,0,0
2679,1100,127.0,2,2.5088386365152426,0,0,0,0,0
2680,560,26.0,1,1.1838134626807832,0,0,0,0,0
2681,600,23.0,1,1.1838134626807832,0,0,0,0,0
2682,500,20.0,1,1.1838134626807832,0,0,0,0,0
2683,540,24.5,1,1.1838134626807832,0,0,0,0,0
2684,1363,298.0,3,8.437249849909946,0,0,0,0,0
2685,1365,265.0,3,8.437249849909946,0,0,0,0,0
2686,1650,275.0,3,8.437249849909946,0,0,0,0,0
2687,1315,459.99999999999994,2,10.810588917453035,0,0,0,0,0
2688,650,180.0,1,8.937670294484382,0,0,0,0,0
2689,600,170.0,1,8.937670294484382,0,0,0,0,0
2690,870,380.0,2,16.249749849909946,0,0,0,0,0
2691,1800,618.0,3,13.51477553198586,0,0,0,0,0
2692,920,369.0,2,8.937670294484382,0,0,0,0,0
2693,975,368.0,2,17.24664428286602,0,0,0,0,0
2694,1650,445.0,2,10.810588917453035,0,0,0,0,0
2695,2250,1100.0,4,8.937670294484382,0,0,0,0,0
2696,1020,370.0,3,17.24664428286602,0,0,0,0,0
2697,3500,1011.0,4,17.24664428286602,0,0,0,0,0
2698,850,225.0,1,10.810588917453035,0,0,0,0,0
2699,720,237.0,2,10.810588917453035,0,0,0,0,0
2700,1350,670.0,3,17.24664428286602,0,0,0,0,0
2701,1743,568.0,3,10.810588917453035,0,0,0,0,0
2702,800,381.0,2,8.937670294484382,0,0,0,0,0
2703,1650,467.0,3,15.48262290707758,0,0,0,0,0
2704,945,190.0,2,10.810588917453035,0,0,0,0,0
2705,680,340.0,1,17.24664428286602,0,0,0,0,0
2706,620,60.0,1,2.5088386365152426,0,0,0,0,0
2707,575,60.0,1,2.5088386365152426,0,0,0,0,0
2708,1225,125.0,2,2.5088386365152426,0,0,0,0,0
2709,850,135.0,2,17.291551401429096,0,0,0,0,0
2710,850,120.0,2,17.291551401429096,0,0,0,0,0
2711,1050,145.0,2,17.291551401429096,0,0,0,0,0
2712,1650,350.0,3,6.74420594385617,0,0,0,0,0
2713,1050,235.0,2,6.74420594385617,0,0,0,0,0
2714,1050,250.0,2,6.74420594385617,0,0,0,0,0
2715,1650,600.0,3,17.291551401429096,0,0,0,0,0
2716,2550,1200.0,4,17.291551401429096,0,0,0,0,0
2717,1120,235.0,2,6.74420594385617,0,0,0,0,0
2718,1250,250.0,2,4.063829602109092,0,0,0,0,0
2719,1500,450.0,3,4.063829602109092,0,0,0,0,0
2720,2100,650.0,4,4.063829602109092,0,0,0,0,0
2721,1100,127.0,2,2.5088386365152426,0,0,0,0,0
2722,985,102.0,2,2.5088386365152426,0,0,0,0,0
2723,1167,204.99999999999997,2,6.74420594385617,0,0,0,0,0
2724,695,140.0,1,6.74420594385617,0,0,0,0,0
2725,638,89.0,2,4.558281067931539,0,0,0,0,0
2726,1178,129.0,3,4.558281067931539,0,0,0,0,0
2727,769,115.99999999999999,2,4.558281067931539,0,0,0,0,0
2728,938,102.0,3,4.558281067931539,0,0,0,0,0
2729,1850,370.0,2,6.74420594385617,0,0,0,0,0
2730,429,82.0,1,3.6308651857781338,0,0,0,0,0
2731,636,124.0,2,3.6308651857781338,0,0,0,0,0
2732,629,123.0,2,3.6308651857781338,0,0,0,0,0
2733,1500,225.0,3,6.234852022324505,0,0,0,0,0
2734,1185,185.0,2,5.721210504080227,0,0,0,0,0
2735,1550,170.0,2,2.3652286610061273,0,0,0,0,0
2736,1500,225.0,3,5.626709358948703,0,0,0,0,0
2737,1150,135.0,2,3.6824055217444194,0,0,0,0,0
2738,1500,235.0,3,5.626709358948703,0,0,0,0,0
2739,1680,250.0,3,6.234852022324505,0,0,0,0,0
2740,2100,345.0,3,8.5546566034859,0,0,0,0,0
2741,1080,83.0,2,2.2568874658128215,0,0,0,0,0
2742,1260,110.00000000000001,2,2.2568874658128215,0,0,0,0,0
2743,1303,193.0,2,6.234852022324505,0,0,0,0,0
2744,1850,260.0,3,6.113112311831544,0,0,0,0,0
2745,1300,165.0,2,6.113112311831544,0,0,0,0,0
2746,1080,95.0,2,4.558281067931539,0,0,0,0,0
2747,560,65.0,1,2.948147884164289,0,0,0,0,0
2748,525,98.0,1,4.428371308499385,0,0,0,0,0
2749,820,175.0,2,3.414803784231323,0,0,0,0,0
2750,580,63.0,1,2.948147884164289,0,0,0,0,0
2751,570,98.0,1,3.10853178573811,0,0,0,0,0
2752,580,98.0,1,3.10853178573811,0,0,0,0,0
2753,780,175.0,2,4.428371308499385,0,0,0,0,0
2754,570,114.99999999999999,1,4.428371308499385,0,0,0,0,0
2755,910,95.0,2,2.5088386365152426,0,0,0,0,0
2756,1281,360.0,3,6.593956373824295,0,0,0,0,0
2757,1043,240.0,2,6.593956373824295,0,0,0,0,0
2758,1860,471.0,3,6.593956373824295,0,0,0,0,0
2759,575,62.0,1,2.5088386365152426,0,0,0,0,0
2760,775,75.0,2,2.5088386365152426,0,0,0,0,0
2761,600,60.0,1,2.5088386365152426,0,0,0,0,0
2762,685,70.0,1,2.5088386365152426,0,0,0,0,0
2763,650,70.0,1,2.5088386365152426,0,0,0,0,0
2764,1380,195.0,3,8.761923820959243,0,0,0,0,0
2765,645,52.0,1,2.5088386365152426,0,0,0,0,0
2766,685,71.0,1,2.5088386365152426,0,0,0,0,0
2767,1750,350.0,3,17.291551401429096,0,0,0,0,0
2768,595,50.0,1,1.5422987125608703,0,0,0,0,0
2769,990,58.5,2,1.5422987125608703,0,0,0,0,0
2770,605,45.0,1,2.3847641918484426,0,0,0,0,0
2771,1200,33.5,2,1.0489627109599093,0,0,0,0,0
2772,900,72.0,2,2.3847641918484426,0,0,0,0,0
2773,690,135.0,1,6.74420594385617,0,0,0,0,0
2774,1400,250.0,3,3.516022657072505,0,0,0,0,0
2775,1244,300.0,3,8.761923820959243,0,0,0,0,0
2776,1300,525.0,3,15.471687384015109,0,0,0,0,0
2777,1550,585.0,3,19.251550930558338,0,0,0,0,0
2778,1350,525.0,3,15.471687384015109,0,0,0,0,0
2779,1500,575.0,3,15.471687384015109,0,0,0,0,0
2780,1800,700.0,3,15.471687384015109,0,0,0,0,0
2781,1400,575.0,3,15.471687384015109,0,0,0,0,0
2782,1500,700.0,3,15.374224534720831,0,0,0,0,0
2783,1200,450.0,3,15.471687384015109,0,0,0,0,0
2784,1500,550.0,3,22.566039623774266,0,0,0,0,0
2785,1300,550.0,3,15.374224534720831,0,0,0,0,0
2786,1500,700.0,3,15.374224534720831,0,0,0,0,0
2787,1400,525.0,3,15.471687384015109,0,0,0,0,0
2788,900,385.0,2,15.471687384015109,0,0,0,0,0
2789,2000,825.0,3,22.566039623774266,0,0,0,0,0
2790,1040,425.0,2,15.471687384015109,0,0,0,0,0
2791,1000,450.0,2,15.471687384015109,0,0,0,0,0
2792,1000,325.0,2,15.471687384015109,0,0,0,0,0
2793,1000,425.0,2,15.471687384015109,0,0,0,0,0
2794,950,350.0,2,15.471687384015109,0,0,0,0,0
2795,1000,325.0,2,15.471687384015109,0,0,0,0,0
2796,1000,380.0,2,15.471687384015109,0,0,0,0,0
2797,1200,500.0,2,15.471687384015109,0,0,0,0,0
2798,1000,450.0,2,15.471687384015109,0,0,0,0,0
2799,1100,450.0,2,15.471687384015109,0,0,0,0,0
2800,1000,400.0,2,15.471687384015109,0,0,0,0,0
2801,1000,475.0,2,15.471687384015109,0,0,0,0,0
2802,950,290.0,2,15.374224534720831,0,0,0,0,0
2803,1250,550.0,3,15.471687384015109,0,0,0,0,0
2804,1000,459.99999999999994,2,15.471687384015109,0,0,0,0,0
2805,1350,475.0,3,15.471687384015109,0,0,0,0,0
2806,530,65.0,1,2.5088386365152426,0,0,0,0,0
2807,445,55.0,1,2.5088386365152426,0,0,0,0,0
2808,600,54.0,1,2.5088386365152426,0,0,0,0,0
2809,1335,493.0,4,8.641676233810463,0,0,0,0,0
2810,1273,470.0,3,8.641676233810463,0,0,0,0,0
2811,938,347.0,2,8.641676233810463,0,0,0,0,0
2812,1150,320.0,3,5.739456745942991,0,0,0,0,0
2813,1050,300.0,3,5.739456745942991,0,0,0,0,0
2814,1000,300.0,3,5.739456745942991,0,0,0,0,0
2815,1690,665.0,3,8.437249849909946,0,0,0,0,0
2816,1042,160.0,2,7.544479068393417,0,0,0,0,0
