,Total sqft,price,bhk,type,housing_type,location_weight
2259,622,52.0,1,BHK,Apartment,1.8327663264625444
2260,1000,92.0,2,BHK,Apartment,2.5088386365152426
2261,700,33.0,1,BHK,Apartment,1.39896883113687
2262,610,34.5,1,BHK,Apartment,1.39896883113687
2263,650,34.0,1,BHK,Apartment,1.39896883113687
2264,950,52.0,2,BHK,Apartment,1.39896883113687
2265,1050,59.0,2,BHK,Apartment,1.39896883113687
2266,950,49.0,2,BHK,Apartment,1.39896883113687
2267,980,38.0,2,BHK,Apartment,1.1072643586151696
2268,620,30.0,1,BHK,Apartment,1.39896883113687
2269,950,42.0,2,BHK,Apartment,1.39896883113687
2270,650,37.0,1,BHK,Apartment,1.39896883113687
2271,950,36.0,2,BHK,Apartment,1.39896883113687
2272,860,41.5,2,BHK,Apartment,1.39896883113687
2273,650,32.5,1,BHK,Apartment,1.39896883113687
2274,865,38.0,2,BHK,Apartment,1.39896883113687
2275,730,34.31,1,BHK,Apartment,1.39896883113687
2276,1000,58.0,2,BHK,Apartment,1.39896883113687
2277,650,31.0,1,BHK,Apartment,1.39896883113687
2278,750,25.0,1,BHK,Apartment,1.1072643586151696
2279,940,41.0,2,BHK,Apartment,1.39896883113687
2280,880,46.5,2,BHK,Apartment,1.39896883113687
2281,700,30.0,1,BHK,Apartment,1.39896883113687
2282,1240,65.0,3,BHK,Apartment,1.39896883113687
2283,340,37.5,1,BHK,Apartment,3.9654561967950004
2284,340,36.0,1,BHK,Apartment,3.9654561967950004
2285,340,36.0,1,BHK,Apartment,3.9654561967950004
2286,390,50.0,1,BHK,Apartment,4.063829602109092
2287,340,39.5,1,RK,StudioApartment,3.9654561967950004
2288,340,38.0,1,RK,StudioApartment,3.9654561967950004
2289,340,37.0,1,BHK,Apartment,3.9654561967950004
2290,340,42.0,1,RK,StudioApartment,3.9654561967950004
2291,800,114.99999999999999,2,BHK,Apartment,17.291551401429096
2292,780,53.0,2,BHK,Apartment,3.1668167567206993
2293,990,149.0,2,BHK,Apartment,4.063829602109092
2294,750,33.5,1,BHK,Apartment,0.991921239700342
2295,587,36.0,1,BHK,Apartment,1.1215777085298801
2296,2225,500.0,3,BHK,Apartment,6.74420594385617
2297,525,41.35,1,BHK,Apartment,1.7708119425031927
2298,724,65.8,2,BHK,Apartment,1.7708119425031927
2299,468,38.2,1,BHK,Apartment,1.7708119425031927
2300,667,62.96,2,BHK,Apartment,1.7708119425031927
2301,950,44.99,2,BHK,Apartment,1.39896883113687
2302,422,38.0,1,BHK,Apartment,1.39896883113687
2303,410,34.0,1,BHK,Apartment,1.39896883113687
2304,389,30.0,1,BHK,Apartment,1.39896883113687
2305,402,31.0,1,BHK,Apartment,1.39896883113687
2306,389,32.0,1,BHK,Apartment,1.39896883113687
2307,436,39.0,1,BHK,Apartment,1.39896883113687
2308,389,31.0,1,BHK,Apartment,1.39896883113687
2309,425,41.0,1,BHK,Apartment,1.39896883113687
2310,364,27.99,1,BHK,Apartment,1.39896883113687
2311,656,70.45,2,BHK,Apartment,1.7708119425031927
2312,540,58.0,2,BHK,Apartment,1.7708119425031927
2313,572,61.43,2,BHK,Apartment,1.7708119425031927
2314,444,45.0,1,BHK,Apartment,1.7708119425031927
2315,759,82.0,3,BHK,Apartment,1.7708119425031927
2316,479,48.54,1,BHK,Apartment,1.7708119425031927
2317,525,63.0,1,BHK,Apartment,2.9352394045122727
2318,550,58.0,1,BHK,Apartment,2.9352394045122727
2319,675,70.0,1,BHK,Apartment,2.9352394045122727
2320,572,61.43,2,BHK,Apartment,1.7708119425031927
2321,444,45.0,1,BHK,Apartment,1.7708119425031927
2322,759,82.0,3,BHK,Apartment,1.7708119425031927
2323,479,48.54,1,BHK,Apartment,1.7708119425031927
2324,525,63.0,1,BHK,Apartment,2.9352394045122727
2325,550,58.0,1,BHK,Apartment,2.9352394045122727
2326,675,70.0,1,BHK,Apartment,2.9352394045122727
2327,1050,85.0,2,BHK,Apartment,2.9352394045122727
2328,1200,130.0,2,BHK,Apartment,2.9352394045122727
2329,1050,125.0,2,BHK,Apartment,2.9352394045122727
2330,750,88.0,1,BHK,Apartment,2.8417050230138083
2331,1250,153.0,2,BHK,Apartment,2.9352394045122727
2332,600,65.0,1,BHK,Apartment,2.9352394045122727
2333,600,65.0,1,BHK,Apartment,2.9352394045122727
2334,1150,125.0,2,BHK,Apartment,2.9352394045122727
2335,455,85.0,1,BHK,Apartment,3.6308651857781338
2336,600,44.0,1,BHK,Apartment,1.6743379360949904
2337,660,48.0,1,BHK,Apartment,3.6308651857781338
2338,600,63.0,2,BHK,Apartment,3.6308651857781338
2339,900,95.0,2,BHK,Apartment,3.6308651857781338
2340,850,62.0,2,BHK,Apartment,3.6308651857781338
2341,395,39.09,1,BHK,Apartment,1.39896883113687
2342,530,41.0,1,BHK,Apartment,3.6308651857781338
2343,492,49.72,2,BHK,Apartment,1.39896883113687
2344,396,39.18,1,BHK,Apartment,1.39896883113687
2345,393,38.89,1,BHK,Apartment,1.39896883113687
2346,850,62.0,2,BHK,Apartment,3.6308651857781338
2347,360,35.63,1,BHK,Apartment,1.39896883113687
2348,359,35.52,1,BHK,Apartment,1.39896883113687
2349,709,71.71,3,BHK,Apartment,1.39896883113687
2350,394,38.97,1,BHK,Apartment,1.39896883113687
2351,640,60.0,1,BHK,Apartment,3.6308651857781338
2352,370,36.62,1,BHK,Apartment,1.39896883113687
2353,685,69.29,3,BHK,Apartment,1.39896883113687
2354,788,73.7,3,BHK,Apartment,1.39896883113687
2355,850,63.0,2,BHK,Apartment,3.6308651857781338
2356,483,48.79,2,BHK,Apartment,1.39896883113687
2357,352,34.83,1,BHK,Apartment,1.39896883113687
2358,497,50.21,2,BHK,Apartment,1.39896883113687
2359,382,37.8,1,BHK,Apartment,1.39896883113687
2360,499,50.4,2,BHK,Apartment,1.39896883113687
2361,380,37.58,1,BHK,Apartment,1.39896883113687
2362,398,39.37,1,BHK,Apartment,1.39896883113687
2363,381,37.69,1,BHK,Apartment,1.39896883113687
2364,1470,746.0,3,BHK,Apartment,18.599644635266014
2365,737,373.0,2,BHK,Apartment,18.599644635266014
2366,1474,746.0,3,BHK,Apartment,18.599644635266014
2367,735,373.0,2,BHK,Apartment,18.599644635266014
2368,676,319.0,2,BHK,Apartment,18.599644635266014
2369,539,118.0,2,BHK,Apartment,3.8842194205412137
2370,1352,640.0,3,BHK,Apartment,18.599644635266014
2371,444,99.0,1,BHK,Apartment,3.8842194205412137
2372,1385,640.0,3,BHK,Apartment,18.599644635266014
2373,558,123.0,2,BHK,Apartment,3.8842194205412137
2374,512,113.99999999999999,2,BHK,Apartment,3.8842194205412137
2375,679,319.0,2,BHK,Apartment,18.599644635266014
2376,439,98.0,1,BHK,Apartment,3.8842194205412137
2377,1503,93.0,2,BHK,Apartment,1.9856358259400086
2378,1180,68.0,3,BHK,Apartment,1.7708119425031927
2379,682,35.0,1,BHK,Apartment,1.4075111733706893
2380,1180,68.0,3,BHK,Apartment,1.7708119425031927
2381,682,35.0,1,BHK,Apartment,1.4075111733706893
2382,1098,61.0,2,BHK,Apartment,1.7708119425031927
2383,585,34.0,1,BHK,Apartment,1.9856358259400086
2384,981,47.0,2,BHK,Apartment,1.7708119425031927
2385,1503,87.0,2,BHK,Apartment,1.7708119425031927
2386,1044,59.0,2,BHK,Apartment,1.7708119425031927
2387,864,49.0,2,BHK,Apartment,1.7708119425031927
2388,1098,70.0,3,BHK,Apartment,1.7708119425031927
2389,1699,130.0,3,BHK,Apartment,1.7708119425031927
2390,1699,125.0,3,BHK,Apartment,1.7708119425031927
2391,881,45.0,2,BHK,Apartment,1.7708119425031927
2392,1098,76.0,3,BHK,Apartment,0.991921239700342
2393,1000,90.0,2,BHK,Apartment,3.6824055217444194
2394,648,43.5,1,BHK,Apartment,0.991921239700342
2395,650,45.0,1,BHK,Apartment,3.6824055217444194
2396,967,326.0,3,BHK,Apartment,8.641676233810463
2397,639,215.0,2,BHK,Apartment,8.641676233810463
2398,938,316.0,3,BHK,Apartment,8.641676233810463
2399,532,179.0,2,BHK,Apartment,8.641676233810463
2400,605,250.0,2,BHK,Apartment,9.791708358348343
2401,747,334.0,2,BHK,Apartment,9.791708358348343
2402,958,323.0,3,BHK,Apartment,8.641676233810463
2403,781,336.0,2,BHK,Apartment,9.791708358348343
2404,662,223.0,2,BHK,Apartment,8.641676233810463
2405,812,389.0,2,BHK,Apartment,9.791708358348343
2406,1194,401.99999999999994,3,BHK,Apartment,8.641676233810463
2407,644,272.0,2,BHK,Apartment,9.791708358348343
2408,602,202.99999999999997,2,BHK,Apartment,8.641676233810463
2409,611,268.0,2,BHK,Apartment,9.791708358348343
2410,673,181.0,2,BHK,Apartment,9.396920203404093
2411,1334,448.00000000000006,3,BHK,Apartment,8.641676233810463
2412,821,392.0,2,BHK,Apartment,9.791708358348343
2413,965,262.0,3,BHK,Apartment,9.396920203404093
2414,698,235.0,2,BHK,Apartment,8.641676233810463
2415,715,27.0,2,BHK,Apartment,0.991921239700342
2416,495,18.8,1,BHK,Apartment,0.991921239700342
2417,930,55.8,2,BHK,Apartment,1.7708119425031927
2418,635,37.62,1,BHK,Apartment,1.7708119425031927
2419,662,33.0,1,BHK,Apartment,1.7708119425031927
2420,410,20.5,1,RK,StudioApartment,1.7708119425031927
2421,620,24.8,1,BHK,Apartment,1.7708119425031927
2422,400,16.0,1,RK,StudioApartment,1.7708119425031927
2423,800,31.99,2,BHK,Apartment,1.7708119425031927
2424,480,22.0,1,BHK,Apartment,1.7708119425031927
2425,725,33.0,2,BHK,Apartment,1.7708119425031927
2426,515,20.6,1,BHK,Apartment,1.7708119425031927
2427,350,14.0,1,RK,StudioApartment,1.7708119425031927
2428,495,18.32,1,BHK,Apartment,1.7708119425031927
2429,510,30.6,1,BHK,Apartment,0.9759397305049697
2430,570,31.35,1,BHK,Apartment,0.991921239700342
2431,415,18.5,1,RK,StudioApartment,1.7708119425031927
2432,515,20.6,1,BHK,Apartment,0.991921239700342
2433,710,28.4,2,BHK,Apartment,0.991921239700342
2434,545,21.8,1,BHK,Apartment,0.991921239700342
2435,629,31.45,1,BHK,Apartment,1.7708119425031927
2436,830,34.86,2,BHK,Apartment,1.7708119425031927
2437,310,12.0,1,BHK,Apartment,0.991921239700342
2438,770,28.99,2,BHK,Apartment,0.991921239700342
2439,540,21.0,1,BHK,Apartment,0.991921239700342
2440,615,27.0,1,BHK,Apartment,1.7708119425031927
2441,570,35.0,1,BHK,Apartment,0.991921239700342
2442,575,22.0,1,BHK,Apartment,1.7708119425031927
2443,795,36.0,2,BHK,Apartment,1.7708119425031927
2444,510,21.0,1,BHK,Apartment,0.991921239700342
2445,320,20.0,1,BHK,Apartment,0.9759397305049697
2446,1300,450.0,3,BHK,Apartment,9.762524181175372
2447,1155,110.00000000000001,2,BHK,Apartment,2.948147884164289
2448,1155,107.0,2,BHK,Apartment,2.948147884164289
2449,604,23.1,1,BHK,Apartment,2.948147884164289
2450,1086,41.53,3,BHK,Apartment,2.948147884164289
2451,851,32.56,2,BHK,Apartment,2.948147884164289
2452,1155,105.0,2,BHK,Apartment,2.948147884164289
2453,788,80.0,1,BHK,Apartment,2.948147884164289
2454,788,75.0,1,BHK,Apartment,2.948147884164289
2455,1025,50.0,2,BHK,Apartment,1.1838134626807832
2456,331,33.99,1,BHK,Apartment,1.39896883113687
2457,512,43.99,2,BHK,Apartment,1.39896883113687
2458,650,130.0,1,BHK,Apartment,8.690312226551617
2459,499,56.13,2,BHK,Apartment,1.39896883113687
2460,347,38.0,1,BHK,Apartment,1.39896883113687
2461,498,56.0,2,BHK,Apartment,1.39896883113687
2462,1470,290.0,3,BHK,Apartment,8.690312226551617
2463,373,40.84,1,BHK,Apartment,1.39896883113687
2464,455,85.0,1,BHK,Apartment,3.6308651857781338
2465,600,44.0,1,BHK,Apartment,1.6743379360949904
2466,700,78.0,1,BHK,Apartment,2.5088386365152426
2467,1100,128.0,2,BHK,Apartment,2.5088386365152426
2468,945,85.0,2,BHK,Apartment,2.5088386365152426
2469,675,69.0,1,BHK,Apartment,2.5088386365152426
2470,950,96.0,2,BHK,Apartment,2.5088386365152426
2471,690,135.0,1,BHK,Apartment,6.74420594385617
2472,1287,379.0,3,BHK,Apartment,17.291551401429096
2473,575,90.0,1,BHK,Apartment,17.291551401429096
2474,2600,600.0,5,BHK,Apartment,17.291551401429096
2475,1050,147.0,2,BHK,Apartment,6.74420594385617
2476,600,97.0,1,BHK,Apartment,6.74420594385617
2477,1100,240.0,3,BHK,Apartment,17.291551401429096
2478,1000,204.99999999999997,2,BHK,Apartment,17.291551401429096
2479,1200,245.00000000000003,3,BHK,Apartment,6.74420594385617
2480,1100,240.0,3,BHK,Apartment,17.291551401429096
2481,1000,204.99999999999997,2,BHK,Apartment,17.291551401429096
2482,1200,245.00000000000003,3,BHK,Apartment,6.74420594385617
2483,1000,180.0,2,BHK,Apartment,6.74420594385617
2484,1900,320.0,3,BHK,Apartment,6.74420594385617
2485,1050,199.0,2,BHK,Apartment,6.74420594385617
2486,1050,220.00000000000003,2,BHK,Apartment,6.74420594385617
2487,1050,190.0,2,BHK,Apartment,6.74420594385617
2488,2200,420.0,3,BHK,Apartment,6.74420594385617
2489,1050,210.0,2,BHK,Apartment,17.291551401429096
2490,1800,300.0,3,BHK,Apartment,6.74420594385617
2491,1000,190.0,2,BHK,Apartment,6.74420594385617
2492,1700,310.0,3,BHK,Apartment,17.291551401429096
2493,1050,235.0,2,BHK,Apartment,6.74420594385617
2494,2000,450.0,4,BHK,Apartment,6.74420594385617
2495,600,55.0,1,BHK,Apartment,3.6308651857781338
2496,800,110.00000000000001,2,BHK,Apartment,3.6308651857781338
2497,785,199.0,3,BHK,Apartment,4.063829602109092
2498,787,209.0,3,BHK,Apartment,4.063829602109092
2499,570,151.0,2,BHK,Apartment,4.063829602109092
2500,578,156.0,2,BHK,Apartment,4.063829602109092
2501,398,105.0,1,BHK,Apartment,4.063829602109092
2502,577,68.75,2,BHK,Apartment,1.2583704068595
2503,424,48.5,1,BHK,Apartment,1.2583704068595
2504,595,70.5,2,BHK,Apartment,1.2583704068595
2505,602,73.0,2,BHK,Apartment,1.2583704068595
2506,700,77.25,3,BHK,Apartment,1.2583704068595
2507,3250,1450.0,4,BHK,Apartment,30.758455073043827
2508,1250,400.0,2,BHK,Apartment,13.247948769261559
2509,1515,165.0,3,BHK,Apartment,4.558281067931539
2510,1215,125.0,2,BHK,Apartment,4.558281067931539
2511,1215,125.0,2,BHK,Apartment,4.558281067931539
2512,419,29.89,1,BHK,Apartment,1.2583704068595
2513,585,42.5,2,BHK,Apartment,1.2583704068595
2514,1600,235.0,3,BHK,Apartment,1.1215718554613257
2515,608,82.0,1,BHK,Apartment,3.0418250950570345
2516,620,62.0,1,BHK,Apartment,2.5088386365152426
2517,950,70.0,1,BHK,Apartment,2.5088386365152426
2518,650,60.0,1,BHK,Apartment,2.5088386365152426
2519,415,60.0,1,RK,StudioApartment,4.55273163898339
2520,1445,140.0,2,BHK,Apartment,8.641676233810463
2521,1290,210.0,2,BHK,Apartment,6.74420594385617
2522,1566,250.0,2,BHK,Apartment,17.291551401429096
2523,550,81.0,1,BHK,Apartment,3.9654561967950004
2524,854,158.0,2,BHK,Apartment,4.063829602109092
2525,1048,248.0,2,BHK,Apartment,4.063829602109092
2526,1596,381.0,3,BHK,Apartment,4.063829602109092
2527,210,31.5,1,BHK,Apartment,4.063829602109092
2528,450,51.0,1,BHK,Apartment,3.9654561967950004
2529,900,145.0,2,BHK,Apartment,4.063829602109092
2530,550,79.0,1,BHK,Apartment,3.9654561967950004
2531,900,200.0,2,BHK,Apartment,4.063829602109092
2532,350,50.0,1,BHK,Apartment,4.063829602109092
2533,220,30.5,1,BHK,Apartment,4.063829602109092
2534,350,52.0,1,BHK,Apartment,4.063829602109092
2535,410,51.5,1,BHK,Apartment,4.063829602109092
2536,300,57.0,1,BHK,Apartment,4.063829602109092
2537,200,31.0,1,RK,StudioApartment,8.437249849909946
2538,350,50.0,1,BHK,Apartment,1.1215718554613257
2539,450,74.0,1,BHK,Apartment,3.9654561967950004
2540,1600,130.0,3,BHK,Apartment,4.558281067931539
2541,880,110.00000000000001,2,BHK,Apartment,3.479587752651591
2542,570,83.0,1,BHK,Apartment,3.479587752651591
2543,1120,170.0,2,BHK,Apartment,3.479587752651591
2544,405,90.0,1,BHK,Apartment,3.479587752651591
2545,530,78.0,1,BHK,Apartment,3.479587752651591
2546,530,76.0,1,BHK,Apartment,3.479587752651591
2547,608,82.0,1,BHK,Apartment,3.0418250950570345
2548,620,62.0,1,BHK,Apartment,2.5088386365152426
2549,950,70.0,1,BHK,Apartment,2.5088386365152426
2550,650,60.0,1,BHK,Apartment,2.5088386365152426
2551,415,60.0,1,RK,StudioApartment,4.55273163898339
2552,1445,140.0,2,BHK,Apartment,8.641676233810463
2553,1290,210.0,2,BHK,Apartment,6.74420594385617
2554,1566,250.0,2,BHK,Apartment,17.291551401429096
2555,550,81.0,1,BHK,Apartment,3.9654561967950004
2556,854,158.0,2,BHK,Apartment,4.063829602109092
2557,1048,248.0,2,BHK,Apartment,4.063829602109092
2558,1596,381.0,3,BHK,Apartment,4.063829602109092
2559,210,31.5,1,BHK,Apartment,4.063829602109092
2560,450,51.0,1,BHK,Apartment,3.9654561967950004
2561,900,145.0,2,BHK,Apartment,4.063829602109092
2562,550,79.0,1,BHK,Apartment,3.9654561967950004
2563,900,200.0,2,BHK,Apartment,4.063829602109092
2564,350,50.0,1,BHK,Apartment,4.063829602109092
2565,220,30.5,1,BHK,Apartment,4.063829602109092
2566,350,52.0,1,BHK,Apartment,4.063829602109092
2567,410,51.5,1,BHK,Apartment,4.063829602109092
2568,300,57.0,1,BHK,Apartment,4.063829602109092
2569,200,31.0,1,RK,StudioApartment,8.437249849909946
2570,350,50.0,1,BHK,Apartment,1.1215718554613257
2571,450,74.0,1,BHK,Apartment,3.9654561967950004
2572,225,35.0,1,RK,StudioApartment,8.437249849909946
2573,900,200.0,2,BHK,Apartment,4.063829602109092
2574,1051,192.0,2,BHK,Apartment,6.149800991706135
2575,1550,243.00000000000003,3,BHK,Apartment,6.149800991706135
2576,420,51.0,1,BHK,Apartment,4.063829602109092
2577,600,33.0,1,BHK,Apartment,1.5576012274031088
2578,898,52.0,2,BHK,Apartment,1.5576012274031088
2579,1225,206.0,2,BHK,Apartment,1.1215718554613257
2580,680,65.0,1,BHK,Apartment,2.5088386365152426
2581,1000,102.0,2,BHK,Apartment,2.5088386365152426
2582,910,88.0,2,BHK,Apartment,2.5088386365152426
2583,910,98.0,2,BHK,Apartment,2.5088386365152426
2584,800,70.0,1,BHK,Apartment,2.5088386365152426
2585,1000,95.0,2,BHK,Apartment,2.5088386365152426
2586,725,42.0,1,BHK,Apartment,1.39896883113687
2587,725,41.0,1,BHK,Apartment,1.39896883113687
2588,725,40.0,1,BHK,Apartment,1.39896883113687
2589,850,92.0,2,BHK,Apartment,2.5088386365152426
2590,550,26.1,1,BHK,Apartment,1.234674137816023
2591,675,65.0,1,BHK,Apartment,2.5088386365152426
2592,1995,440.00000000000006,3,BHK,Apartment,17.291551401429096
2593,2800,580.0,4,BHK,Apartment,17.291551401429096
2594,715,155.0,1,BHK,Apartment,17.291551401429096
2595,1000,91.0,2,BHK,Apartment,2.5088386365152426
2596,595,115.99999999999999,2,BHK,Apartment,4.558281067931539
2597,1271,242.0,4,BHK,Apartment,4.558281067931539
2598,860,163.0,3,BHK,Apartment,4.558281067931539
2599,635,121.0,2,BHK,Apartment,4.558281067931539
2600,980,220.00000000000003,2,BHK,Apartment,4.68917582433518
2601,586,45.03,2,BHK,Apartment,1.39896883113687
2602,445,34.14,1,BHK,Apartment,1.39896883113687
2603,692,53.0,2,BHK,Apartment,1.39896883113687
2604,487,36.99,1,BHK,Apartment,1.39896883113687
2605,1285,89.0,3,BHK,Apartment,1.39896883113687
2606,1285,87.85,3,BHK,Apartment,1.39896883113687
2607,1690,395.0,3,BHK,Apartment,17.291551401429096
2608,980,58.0,2,BHK,Apartment,1.39896883113687
2609,980,57.0,2,BHK,Apartment,1.39896883113687
2610,730,42.0,1,BHK,Apartment,1.39896883113687
2611,730,41.5,1,BHK,Apartment,1.39896883113687
2612,730,41.0,1,BHK,Apartment,1.39896883113687
2613,980,52.0,2,BHK,Apartment,1.39896883113687
2614,980,51.5,2,BHK,Apartment,1.39896883113687
2615,715,39.5,1,BHK,Apartment,1.39896883113687
2616,715,39.0,1,BHK,Apartment,1.39896883113687
2617,715,38.5,1,BHK,Apartment,1.39896883113687
2618,1390,260.0,3,BHK,Apartment,6.74420594385617
2619,1075,70.0,2,BHK,Apartment,1.39896883113687
2620,745,49.0,1,BHK,Apartment,1.39896883113687
2621,745,48.5,1,BHK,Apartment,1.39896883113687
2622,1075,68.5,2,BHK,Apartment,1.39896883113687
2623,745,48.0,1,BHK,Apartment,1.39896883113687
2624,600,88.0,1,BHK,Apartment,4.063829602109092
2625,600,90.0,1,BHK,Apartment,4.063829602109092
2626,200,30.0,1,RK,StudioApartment,8.437249849909946
2627,225,33.0,1,RK,StudioApartment,8.437249849909946
2628,410,51.0,1,BHK,Apartment,4.063829602109092
2629,225,31.0,1,RK,StudioApartment,8.437249849909946
2630,900,145.0,2,BHK,Apartment,3.9654561967950004
2631,225,34.0,1,RK,StudioApartment,8.437249849909946
2632,225,29.5,1,BHK,Apartment,4.063829602109092
2633,395,53.0,1,BHK,Apartment,3.9654561967950004
2634,1395,225.0,2,BHK,Apartment,6.74420594385617
2635,1100,70.0,2,BHK,Apartment,1.5576012274031088
2636,600,98.0,1,BHK,Apartment,4.063829602109092
2637,852,155.0,2,BHK,Apartment,4.063829602109092
2638,600,88.0,1,BHK,Apartment,3.9654561967950004
2639,650,92.0,1,BHK,Apartment,4.063829602109092
2640,450,50.0,1,BHK,Apartment,4.063829602109092
2641,550,90.0,1,BHK,Apartment,3.9654561967950004
2642,550,91.0,1,BHK,Apartment,3.9654561967950004
2643,538,52.0,2,BHK,Apartment,2.2568874658128215
2644,387,37.5,1,BHK,Apartment,2.2568874658128215
2645,482,48.0,2,BHK,Apartment,2.2568874658128215
2646,225,30.0,1,BHK,Apartment,0.9072109932626242
2647,225,30.0,1,BHK,Apartment,0.9072109932626242
2648,225,31.5,1,RK,StudioApartment,8.437249849909946
2649,225,30.0,1,RK,StudioApartment,4.063829602109092
2650,300,55.0,1,BHK,Apartment,4.063829602109092
2651,650,88.0,1,BHK,Apartment,4.063829602109092
2652,350,52.0,1,BHK,Apartment,4.063829602109092
2653,600,92.0,1,BHK,Apartment,4.063829602109092
2654,300,38.0,1,BHK,Apartment,3.9654561967950004
2655,370,50.0,1,BHK,Apartment,3.9654561967950004
2656,200,29.0,1,BHK,Apartment,4.063829602109092
2657,850,135.0,2,BHK,Apartment,4.063829602109092
2658,865,138.0,2,BHK,Apartment,4.063829602109092
2659,340,44.0,1,RK,StudioApartment,3.9654561967950004
2660,890,165.0,2,BHK,Apartment,4.063829602109092
2661,650,92.0,1,BHK,Apartment,4.063829602109092
2662,620,90.0,1,BHK,Apartment,4.063829602109092
2663,250,30.0,1,RK,StudioApartment,4.063829602109092
2664,400,55.0,1,BHK,Apartment,4.063829602109092
2665,370,58.0,1,BHK,Apartment,4.063829602109092
2666,450,70.0,1,BHK,Apartment,4.063829602109092
2667,625,89.0,1,BHK,Apartment,4.063829602109092
2668,1480,280.0,3,BHK,Apartment,6.74420594385617
2669,780,25.0,1,BHK,Apartment,1.1921152691614971
2670,610,34.0,1,BHK,Apartment,1.1838134626807832
2671,750,92.0,2,BHK,Apartment,3.6308651857781338
2672,1440,535.0,3,BHK,Apartment,8.437249849909946
2673,1440,430.0,3,BHK,Apartment,8.437249849909946
2674,1020,140.0,2,BHK,Apartment,3.359460120516756
2675,1390,280.0,2,BHK,Apartment,17.291551401429096
2676,1400,240.0,2,BHK,Apartment,17.291551401429096
2677,1200,165.0,2,BHK,Apartment,6.113112311831544
2678,1350,210.0,2,BHK,Apartment,6.234852022324505
2679,1100,127.0,2,BHK,Apartment,2.5088386365152426
2680,560,26.0,1,BHK,Apartment,1.1838134626807832
2681,600,23.0,1,BHK,Apartment,1.1838134626807832
2682,500,20.0,1,BHK,Apartment,1.1838134626807832
2683,540,24.5,1,BHK,Apartment,1.1838134626807832
2684,1363,298.0,3,BHK,Apartment,8.437249849909946
2685,1365,265.0,3,BHK,Apartment,8.437249849909946
2686,1650,275.0,3,BHK,Apartment,8.437249849909946
2687,1315,459.99999999999994,2,BHK,Apartment,10.810588917453035
2688,650,180.0,1,BHK,Apartment,8.937670294484382
2689,600,170.0,1,BHK,Apartment,8.937670294484382
2690,870,380.0,2,BHK,Apartment,16.249749849909946
2691,1800,618.0,3,BHK,Apartment,13.51477553198586
2692,920,369.0,2,BHK,Apartment,8.937670294484382
2693,975,368.0,2,BHK,Apartment,17.24664428286602
2694,1650,445.0,2,BHK,Apartment,10.810588917453035
2695,2250,1100.0,4,BHK,Apartment,8.937670294484382
2696,1020,370.0,3,BHK,Apartment,17.24664428286602
2697,3500,1011.0,4,BHK,Apartment,17.24664428286602
2698,850,225.0,1,BHK,Apartment,10.810588917453035
2699,720,237.0,2,BHK,Apartment,10.810588917453035
2700,1350,670.0,3,BHK,Apartment,17.24664428286602
2701,1743,568.0,3,BHK,Apartment,10.810588917453035
2702,800,381.0,2,BHK,Apartment,8.937670294484382
2703,1650,467.0,3,BHK,Apartment,15.48262290707758
2704,945,190.0,2,BHK,Apartment,10.810588917453035
2705,680,340.0,1,BHK,Apartment,17.24664428286602
2706,620,60.0,1,BHK,Apartment,2.5088386365152426
2707,575,60.0,1,BHK,Apartment,2.5088386365152426
2708,1225,125.0,2,BHK,Apartment,2.5088386365152426
2709,850,135.0,2,BHK,Apartment,17.291551401429096
2710,850,120.0,2,BHK,Apartment,17.291551401429096
2711,1050,145.0,2,BHK,Apartment,17.291551401429096
2712,1650,350.0,3,BHK,Apartment,6.74420594385617
2713,1050,235.0,2,BHK,Apartment,6.74420594385617
2714,1050,250.0,2,BHK,Apartment,6.74420594385617
2715,1650,600.0,3,BHK,Apartment,17.291551401429096
2716,2550,1200.0,4,BHK,Apartment,17.291551401429096
2717,1120,235.0,2,BHK,Apartment,6.74420594385617
2718,1250,250.0,2,BHK,Apartment,4.063829602109092
2719,1500,450.0,3,BHK,Apartment,4.063829602109092
2720,2100,650.0,4,BHK,Apartment,4.063829602109092
2721,1100,127.0,2,BHK,Apartment,2.5088386365152426
2722,985,102.0,2,BHK,Apartment,2.5088386365152426
2723,1167,204.99999999999997,2,BHK,Apartment,6.74420594385617
2724,695,140.0,1,BHK,Apartment,6.74420594385617
2725,638,89.0,2,BHK,Apartment,4.558281067931539
2726,1178,129.0,3,BHK,Apartment,4.558281067931539
2727,769,115.99999999999999,2,BHK,Apartment,4.558281067931539
2728,938,102.0,3,BHK,Apartment,4.558281067931539
2729,1850,370.0,2,BHK,Apartment,6.74420594385617
2730,429,82.0,1,BHK,Apartment,3.6308651857781338
2731,636,124.0,2,BHK,Apartment,3.6308651857781338
2732,629,123.0,2,BHK,Apartment,3.6308651857781338
2733,1500,225.0,3,BHK,Apartment,6.234852022324505
2734,1185,185.0,2,BHK,Apartment,5.721210504080227
2735,1550,170.0,2,BHK,Apartment,2.3652286610061273
2736,1500,225.0,3,BHK,Apartment,5.626709358948703
2737,1150,135.0,2,BHK,Apartment,3.6824055217444194
2738,1500,235.0,3,BHK,Apartment,5.626709358948703
2739,1680,250.0,3,BHK,Apartment,6.234852022324505
2740,2100,345.0,3,BHK,Apartment,8.5546566034859
2741,1080,83.0,2,BHK,Apartment,2.2568874658128215
2742,1260,110.00000000000001,2,BHK,Apartment,2.2568874658128215
